sub_begin_time|sub_end_time|text|class
00:15:58|00:16:01|"says he's not<font color=""#E5E5E5""> going</font><font color=""#CCCCCC""> to touch</font><font color=""#E5E5E5""> anybody but</font>"|NA
00:15:59|00:16:03|"<font color=""#E5E5E5"">his wife</font><font color=""#CCCCCC""> one of the problems that</font><font color=""#E5E5E5""> I have</font>"|NA
00:16:01|00:16:05|"<font color=""#E5E5E5"">with the</font><font color=""#CCCCCC""> me2 thing is this</font><font color=""#E5E5E5""> there are a</font>"|NA
00:16:03|00:16:06|"lot of people<font color=""#E5E5E5""> who are hashtagging me too</font>"|NA
00:16:05|00:16:10|"and<font color=""#CCCCCC""> telling their stories</font><font color=""#E5E5E5""> of sexual</font>"|NA
00:16:06|00:16:12|"harassment<font color=""#E5E5E5""> and</font><font color=""#CCCCCC""> sexual assault</font><font color=""#E5E5E5""> we need to</font>"|NA
00:16:10|00:16:13|have some standards the reason I say|NA
00:16:12|00:16:14|"<font color=""#CCCCCC"">this is not</font><font color=""#E5E5E5""> because</font><font color=""#CCCCCC""> I don't think</font><font color=""#E5E5E5""> it's</font>"|NA
00:16:13|00:16:16|"valuable<font color=""#CCCCCC""> and women talk about their</font>"|NA
00:16:14|00:16:17|experiences it's fine for women to talk|NA
00:16:16|00:16:19|"<font color=""#E5E5E5"">about their experiences it's good and I</font>"|NA
00:16:17|00:16:21|"think<font color=""#CCCCCC""> men should be very aware of the</font>"|NA
00:16:19|00:16:23|"<font color=""#CCCCCC"">fact that women</font><font color=""#E5E5E5""> are not going to like it</font>"|NA
00:16:21|00:16:24|"always<font color=""#E5E5E5""> when they go in for a hug or when</font>"|NA
00:16:23|00:16:26|"they give them a kiss on the cheek<font color=""#CCCCCC""> or</font>"|NA
00:16:24|00:16:27|when they give them a shoulder rub or|NA
00:16:26|00:16:28|"any of this<font color=""#E5E5E5""> kind of stuff right men</font>"|NA
00:16:27|00:16:31|"should be<font color=""#E5E5E5""> aware of all</font><font color=""#CCCCCC""> of these things</font>"|NA
00:16:28|00:16:33|and be supremely careful as I suggest|NA
00:16:31|00:16:36|"however<font color=""#E5E5E5""> one of the things</font><font color=""#CCCCCC""> that I have a</font>"|NA
00:16:33|00:16:37|"<font color=""#E5E5E5"">problem with is the supposed heroism of</font>"|NA
00:16:36|00:16:39|"all of these<font color=""#E5E5E5""> actresses who are now</font>"|NA
00:16:37|00:16:40|"coming<font color=""#E5E5E5""> out and claiming that they</font><font color=""#CCCCCC""> were</font>"|NA
00:16:39|00:16:42|"sexually<font color=""#CCCCCC""> assaulted</font><font color=""#E5E5E5""> but will not name</font>"|NA
00:16:40|00:16:44|"their accuser<font color=""#E5E5E5""> so Reese Witherspoon came</font>"|NA
00:16:42|00:16:45|out and she's a huge star right one of|NA
00:16:44|00:16:48|"Hollywood's biggest stars<font color=""#CCCCCC""> she says that</font>"|NA
00:16:45|00:16:50|"she<font color=""#E5E5E5""> was</font><font color=""#CCCCCC""> sexually</font><font color=""#E5E5E5""> assaulted in 16 she</font>"|NA
00:16:48|00:16:52|"says that this is this<font color=""#E5E5E5""> is what she said</font>"|NA
00:16:50|00:16:55|"during<font color=""#E5E5E5""> her speech at L women in</font>"|NA
00:16:52|00:16:56|"Hollywood<font color=""#CCCCCC""> she said quote this</font><font color=""#E5E5E5""> has been a</font>"|NA
00:16:55|00:16:57|"really<font color=""#E5E5E5""> hard week for women in Hollywood</font>"|NA
00:16:56|00:16:59|"<font color=""#E5E5E5"">for women all</font><font color=""#CCCCCC""> over the world</font><font color=""#E5E5E5""> and a</font><font color=""#CCCCCC""> lot</font>"|NA
00:16:57|00:17:00|"of<font color=""#CCCCCC""> situations and a lot of</font><font color=""#E5E5E5""> industries</font>"|NA
00:16:59|00:17:02|"<font color=""#CCCCCC"">are forced to remember and relive a lot</font>"|NA
00:17:00|00:17:03|"<font color=""#CCCCCC"">of ugly</font><font color=""#E5E5E5""> truths</font><font color=""#CCCCCC""> I've had my own</font>"|NA
00:17:02|00:17:05|"<font color=""#E5E5E5"">experiences they come back to me very</font>"|NA
00:17:03|00:17:06|"vividly<font color=""#E5E5E5""> and</font><font color=""#CCCCCC""> I find it</font><font color=""#E5E5E5""> hard to sleep hard</font>"|NA
00:17:05|00:17:08|"to<font color=""#CCCCCC""> think hard to communicate a lot</font><font color=""#E5E5E5""> of</font>"|NA
00:17:06|00:17:10|"<font color=""#CCCCCC"">the</font><font color=""#E5E5E5""> feelings I've been having about</font>"|NA
00:17:08|00:17:12|"anxiety honest<font color=""#E5E5E5""> honesty the guilt for not</font>"|NA
00:17:10|00:17:14|"<font color=""#CCCCCC"">speaking up earlier says I feel true</font>"|NA
00:17:12|00:17:16|"disgust at<font color=""#CCCCCC""> the director who assaulted me</font>"|NA
00:17:14|00:17:18|"<font color=""#E5E5E5"">when I was 16 years</font><font color=""#CCCCCC""> old</font><font color=""#E5E5E5""> and anger at</font><font color=""#CCCCCC""> the</font>"|NA
00:17:16|00:17:19|"agents and<font color=""#E5E5E5""> producers</font><font color=""#CCCCCC""> who made me feel</font>"|NA
00:17:18|00:17:20|"that silence was<font color=""#E5E5E5""> a condition</font><font color=""#CCCCCC""> of my</font>"|NA
00:17:19|00:17:22|"employment<font color=""#CCCCCC""> and I wish I</font><font color=""#E5E5E5""> could tell you</font>"|NA
00:17:20|00:17:24|"<font color=""#CCCCCC"">that was an isolated incident</font><font color=""#E5E5E5""> in my</font>"|NA
00:17:22|00:17:25|"career<font color=""#CCCCCC""> but sadly it wasn't</font><font color=""#E5E5E5""> I've had</font>"|NA
00:17:24|00:17:27|"multiple<font color=""#CCCCCC""> experiences of harassment and</font>"|NA
00:17:25|00:17:30|"<font color=""#E5E5E5"">sexual assault and I don't speak about</font>"|NA
00:17:27|00:17:32|"<font color=""#E5E5E5"">them</font><font color=""#CCCCCC""> very often</font><font color=""#E5E5E5""> here's the problem we</font>"|NA
00:17:30|00:17:34|"have to have some lines<font color=""#CCCCCC""> here</font><font color=""#E5E5E5""> okay we</font>"|NA
00:17:32|00:17:36|"have to know what it<font color=""#CCCCCC""> is</font><font color=""#E5E5E5""> that it is worth</font>"|NA
00:17:34|00:17:39|"people losing their<font color=""#E5E5E5""> jobs</font><font color=""#CCCCCC""> and their</font>"|NA
00:17:36|00:17:42|"careers over<font color=""#CCCCCC""> and what it is that is</font>"|NA
00:17:39|00:17:44|"inappropriate<font color=""#CCCCCC""> and if people</font><font color=""#E5E5E5""> are not told</font>"|NA
00:17:42|00:17:45|"where the<font color=""#E5E5E5""> line is</font>"|NA
00:17:44|00:17:47|"how do you expect them<font color=""#E5E5E5""> to abide</font><font color=""#CCCCCC""> by the</font>"|NA
00:17:45|00:17:48|"line<font color=""#E5E5E5""> so you</font><font color=""#CCCCCC""> can</font><font color=""#E5E5E5""> use my line right my</font>"|NA
00:17:47|00:17:50|"line is you<font color=""#E5E5E5""> don't get to</font><font color=""#CCCCCC""> touch a woman</font>"|NA
00:17:48|00:17:52|"at the office<font color=""#E5E5E5""> without</font><font color=""#CCCCCC""> her permission</font>"|NA
00:17:50|00:17:54|"<font color=""#CCCCCC"">ever</font><font color=""#E5E5E5""> right and if you do and if you do</font>"|NA
00:17:52|00:17:56|"that then you<font color=""#CCCCCC""> are in</font><font color=""#E5E5E5""> serious</font><font color=""#CCCCCC""> trouble</font>"|NA
00:17:54|00:17:58|"<font color=""#E5E5E5"">right that is sexual harassment</font>"|NA
00:17:56|00:18:01|"<font color=""#E5E5E5"">you're doing it without consent however</font>"|NA
00:17:58|00:18:02|"that is<font color=""#E5E5E5""> not what modern leftist society</font>"|NA
00:18:01|00:18:05|has said on sex right modern leftist|NA
00:18:02|00:18:07|"society has said for<font color=""#CCCCCC""> decades on sex that</font>"|NA
00:18:05|00:18:09|sexual looseness at the office is|NA
00:18:07|00:18:11|"actually<font color=""#CCCCCC""> a good thing maybe</font><font color=""#E5E5E5""> the</font><font color=""#CCCCCC""> woman</font>"|NA
00:18:09|00:18:13|"would like I mean let's<font color=""#CCCCCC""> not pretend that</font>"|NA
00:18:11|00:18:14|"romances have<font color=""#E5E5E5""> not started at the office</font>"|NA
00:18:13|00:18:16|"<font color=""#E5E5E5"">because a huge number</font><font color=""#CCCCCC""> of</font><font color=""#E5E5E5""> people are</font>"|NA
00:18:14|00:18:19|"<font color=""#E5E5E5"">currently living together who met at the</font>"|NA
00:18:16|00:18:21|"office and started<font color=""#CCCCCC""> going out</font><font color=""#E5E5E5""> and the way</font>"|NA
00:18:19|00:18:23|"that human<font color=""#E5E5E5""> touch works is not always a</font>"|NA
00:18:21|00:18:24|"guy with the<font color=""#E5E5E5""> checklist coming up and</font>"|NA
00:18:23|00:18:25|"saying<font color=""#E5E5E5""> I need</font><font color=""#CCCCCC""> you to check</font><font color=""#E5E5E5""> every one of</font>"|NA
00:18:24|00:18:27|"these<font color=""#E5E5E5""> boxes right when somebody makes a</font>"|NA
00:18:25|00:18:29|"move<font color=""#E5E5E5""> it's</font><font color=""#CCCCCC""> very easy to</font><font color=""#E5E5E5""> do this in the</font>"|NA
00:18:27|00:18:31|"abstract<font color=""#CCCCCC""> but when somebody</font><font color=""#E5E5E5""> makes a move</font>"|NA
00:18:29|00:18:32|"<font color=""#E5E5E5"">very often it</font><font color=""#CCCCCC""> is not</font><font color=""#E5E5E5""> a move where</font>"|NA
00:18:31|00:18:34|"somebody says is it<font color=""#E5E5E5""> okay</font><font color=""#CCCCCC""> right now if I</font>"|NA
00:18:32|00:18:36|"kiss<font color=""#CCCCCC""> you is it okay if I touch</font><font color=""#E5E5E5""> your</font>"|NA
00:18:34|00:18:38|"shoulder<font color=""#E5E5E5""> okay</font><font color=""#CCCCCC""> that's generally not</font><font color=""#E5E5E5""> how</font>"|NA
00:18:36|00:18:39|"it happens<font color=""#E5E5E5""> as far as I'm aware and</font><font color=""#CCCCCC""> I'll</font>"|NA
00:18:38|00:18:41|"<font color=""#E5E5E5"">appeal to the female in the</font><font color=""#CCCCCC""> room maker</font>"|NA
00:18:39|00:18:43|"quite awkward<font color=""#E5E5E5""> now Jess do you believe</font>"|NA
00:18:41|00:18:45|"<font color=""#CCCCCC"">that this is the</font><font color=""#E5E5E5""> way that it works in</font>"|NA
00:18:43|00:18:47|"human<font color=""#E5E5E5""> relationships that guys typically</font>"|NA
00:18:45|00:18:49|"<font color=""#E5E5E5"">ask girls before they kiss them can I</font>"|NA
00:18:47|00:18:51|"kiss you<font color=""#E5E5E5""> or hold your hand or have you</font>"|NA
00:18:49|00:18:52|"<font color=""#E5E5E5"">had experiences where a guy has just</font>"|NA
00:18:51|00:18:57|"<font color=""#CCCCCC"">made a move on you and it hasn't</font><font color=""#E5E5E5""> been</font>"|NA
00:18:52|00:18:59|"the<font color=""#E5E5E5""> end of the world right it's</font><font color=""#CCCCCC""> 5050 and</font>"|NA
00:18:57|00:19:01|"this is sort of the<font color=""#E5E5E5""> problem right is</font>"|NA
00:18:59|00:19:02|"<font color=""#E5E5E5"">that there's no hard lines with regard</font>"|NA
00:19:01|00:19:03|"to<font color=""#E5E5E5""> this stuff and there are times when a</font>"|NA
00:19:02|00:19:05|"guy<font color=""#E5E5E5""> will make</font><font color=""#CCCCCC""> a move on</font><font color=""#E5E5E5""> a girl and</font><font color=""#CCCCCC""> the</font>"|NA
00:19:03|00:19:06|"<font color=""#CCCCCC"">girl is totally</font><font color=""#E5E5E5""> fine with</font><font color=""#CCCCCC""> it and there</font>"|NA
00:19:05|00:19:07|"<font color=""#E5E5E5"">are times when a guy</font><font color=""#CCCCCC""> will make a move on</font>"|NA
00:19:06|00:19:07|"<font color=""#CCCCCC"">a girl</font><font color=""#E5E5E5""> and she's totally not fine</font><font color=""#CCCCCC""> with</font>"|NA
00:19:07|00:19:09|it|NA
00:19:07|00:19:11|"and because there's no<font color=""#E5E5E5""> hard line</font><font color=""#CCCCCC""> on this</font>"|NA
00:19:09|00:19:13|"<font color=""#E5E5E5"">stuff it's hard</font><font color=""#CCCCCC""> to know for a lot of</font>"|NA
00:19:11|00:19:15|"<font color=""#E5E5E5"">guys</font><font color=""#CCCCCC""> where</font><font color=""#E5E5E5""> exactly</font><font color=""#CCCCCC""> to draw the line now</font>"|NA
00:19:13|00:19:17|we can say as I would say that the guy|NA
00:19:15|00:19:19|"should<font color=""#E5E5E5""> ask consent always</font><font color=""#CCCCCC""> before kissing</font>"|NA
00:19:17|00:19:20|"<font color=""#E5E5E5"">right when when I first kissed my</font><font color=""#CCCCCC""> wife</font>"|NA
00:19:19|00:19:22|"that's actually what I did<font color=""#CCCCCC""> I said do you</font>"|NA
00:19:20|00:19:24|"<font color=""#E5E5E5"">mind if I kiss you</font><font color=""#CCCCCC""> no</font><font color=""#E5E5E5""> which is not the</font>"|NA
00:19:22|00:19:27|"most<font color=""#CCCCCC""> romantic thing to do but</font><font color=""#E5E5E5""> that's how</font>"|NA
00:19:24|00:19:28|"I operate<font color=""#CCCCCC""> but that is not</font><font color=""#E5E5E5""> always how</font>"|NA
00:19:27|00:19:31|"human relationships work and<font color=""#E5E5E5""> so I'm</font>"|NA
00:19:28|00:19:32|"seeing<font color=""#E5E5E5""> a lot of stories</font><font color=""#CCCCCC""> online and in</font>"|NA
00:19:31|00:19:34|"these me<font color=""#CCCCCC""> too circles that don't actually</font>"|NA
00:19:32|00:19:37|"<font color=""#E5E5E5"">draw the hard line like would you report</font>"|NA
00:19:34|00:19:38|"a guy<font color=""#E5E5E5""> for he's drunk at a party</font><font color=""#CCCCCC""> and</font><font color=""#E5E5E5""> he</font>"|NA
00:19:37|00:19:40|"<font color=""#CCCCCC"">and he tries to kiss you would you</font>"|NA
00:19:38|00:19:42|"<font color=""#E5E5E5"">report a guy to HR for that is that</font><font color=""#CCCCCC""> what</font>"|NA
00:19:40|00:19:44|"<font color=""#CCCCCC"">work the guy losing his job</font><font color=""#E5E5E5""> someone</font>"|NA
00:19:42|00:19:46|"<font color=""#CCCCCC"">wouldn't say yes</font><font color=""#E5E5E5""> someone with some women</font>"|NA
00:19:44|00:19:47|"would say no we<font color=""#CCCCCC""> need to</font><font color=""#E5E5E5""> have some hard</font>"|NA
00:19:46|00:19:50|"lines of<font color=""#E5E5E5""> society and figure out where</font>"|NA
00:19:47|00:19:51|"the line<font color=""#E5E5E5""> is actually drawn right</font>"|NA
00:19:50|00:19:53|"apparently the line<font color=""#CCCCCC""> isn't even drawn an</font>"|NA
00:19:51|00:19:55|"actual<font color=""#E5E5E5""> sexual assault in Hollywood</font><font color=""#CCCCCC""> right</font>"|NA
00:19:53|00:19:56|"<font color=""#E5E5E5"">these women America Ferrera says that</font>"|NA
00:19:55|00:19:57|"she was sexually<font color=""#E5E5E5""> assaulted</font><font color=""#CCCCCC""> at the age of</font>"|NA
00:19:56|00:19:58|nine|NA
00:19:57|00:20:00|"she the<font color=""#E5E5E5""> first time I can remember being</font>"|NA
00:19:58|00:20:01|"sexually<font color=""#CCCCCC""> assaulted I was</font><font color=""#E5E5E5""> nine</font><font color=""#CCCCCC""> years old</font>"|NA
00:20:00|00:20:03|"<font color=""#CCCCCC"">I told</font><font color=""#E5E5E5""> no one and lived with the shame</font>"|NA
00:20:01|00:20:04|"and<font color=""#CCCCCC""> guilt</font><font color=""#E5E5E5""> thinking all along</font><font color=""#CCCCCC""> that I a</font>"|NA
00:20:03|00:20:06|"<font color=""#E5E5E5"">nine year</font><font color=""#CCCCCC""> old child was</font><font color=""#E5E5E5""> somehow</font>"|NA
00:20:04|00:20:07|"<font color=""#E5E5E5"">responsible for the actions of a grown</font>"|NA
00:20:06|00:20:09|"man<font color=""#CCCCCC""> I had to see this man on a daily</font>"|NA
00:20:07|00:20:11|"basis for years to come<font color=""#CCCCCC""> he would smile</font>"|NA
00:20:09|00:20:12|"at me waving<font color=""#E5E5E5""> out hurry past in my blood</font>"|NA
00:20:11|00:20:14|"running cold my guts carrying the<font color=""#CCCCCC""> burden</font>"|NA
00:20:12|00:20:15|"of what he only he and<font color=""#E5E5E5""> I knew</font><font color=""#CCCCCC""> that he</font>"|NA
00:20:14|00:20:18|"expected<font color=""#E5E5E5""> me</font><font color=""#CCCCCC""> to shut my mouth</font><font color=""#E5E5E5""> and smile</font>"|NA
00:20:15|00:20:20|back right now Alyssa Milano is saying|NA
00:20:18|00:20:22|"some<font color=""#CCCCCC""> of the</font><font color=""#E5E5E5""> same stuff America</font><font color=""#CCCCCC""> four is a</font>"|NA
00:20:20|00:20:23|"big girl now<font color=""#CCCCCC""> okay like I understand when</font>"|NA
00:20:22|00:20:24|"you're<font color=""#E5E5E5""> nine years old not speaking out</font>"|NA
00:20:23|00:20:26|"<font color=""#CCCCCC"">about that</font><font color=""#E5E5E5""> I get it I understand the</font>"|NA
00:20:24|00:20:27|"<font color=""#E5E5E5"">pressure I understand the horror</font><font color=""#CCCCCC""> I can</font>"|NA
00:20:26|00:20:29|"never fully understand<font color=""#E5E5E5""> because I wasn't</font>"|NA
00:20:27|00:20:32|"<font color=""#E5E5E5"">in</font><font color=""#CCCCCC""> that position</font><font color=""#E5E5E5""> but I I get where she's</font>"|NA
00:20:29|00:20:32|"<font color=""#CCCCCC"">coming with</font><font color=""#E5E5E5""> now she's an adult</font><font color=""#CCCCCC""> that</font><font color=""#E5E5E5""> guy</font>"|NA
00:20:32|00:20:35|is still preying on young children|NA
00:20:32|00:20:37|"presumably<font color=""#E5E5E5""> why doesn't she say his name</font>"|NA
00:20:35|00:20:39|"<font color=""#E5E5E5"">so in Hollywood we well they won't even</font>"|NA
00:20:37|00:20:41|"say the names<font color=""#E5E5E5""> okay this is the same</font>"|NA
00:20:39|00:20:43|"<font color=""#E5E5E5"">problem I had</font><font color=""#CCCCCC""> with the institutional</font>"|NA
00:20:41|00:20:45|"racism argument is there racism<font color=""#CCCCCC""> in</font>"|NA
00:20:43|00:20:47|"American society yes I need<font color=""#E5E5E5""> a specific</font>"|NA
00:20:45|00:20:47|"<font color=""#E5E5E5"">name and a specific</font><font color=""#CCCCCC""> example</font><font color=""#E5E5E5""> so I can</font>"|NA
00:20:47|00:20:50|"fight it<font color=""#CCCCCC""> with you</font>"|NA
00:20:47|00:20:52|"I need a specific<font color=""#E5E5E5""> instance with a</font>"|NA
00:20:50|00:20:53|"specific<font color=""#E5E5E5""> name so I can fight</font><font color=""#CCCCCC""> it</font><font color=""#E5E5E5""> with you</font>"|NA
00:20:52|00:20:55|"or decide whether<font color=""#CCCCCC""> you are just being</font>"|NA
00:20:53|00:20:58|"oversensitive<font color=""#CCCCCC""> with regard to the me2</font>"|NA
00:20:55|00:21:01|"stuff I want to be on your<font color=""#E5E5E5""> side</font><font color=""#CCCCCC""> I want</font>"|NA
00:20:58|00:21:03|"to say let's<font color=""#E5E5E5""> put this rapist in</font><font color=""#CCCCCC""> jail</font><font color=""#E5E5E5""> I</font>"|NA
00:21:01|00:21:04|"want to say let's put<font color=""#E5E5E5""> this sexual</font>"|NA
00:21:03|00:21:07|"harasser in jail or allow<font color=""#E5E5E5""> you</font><font color=""#CCCCCC""> too soon</font>"|NA
00:21:04|00:21:08|"but<font color=""#E5E5E5""> I don't think that we have</font><font color=""#CCCCCC""> any hard</font>"|NA
00:21:07|00:21:09|"standards with regards of<font color=""#E5E5E5""> this stuff</font>"|NA
00:21:08|00:21:11|"like<font color=""#E5E5E5""> I was talking my wife about this</font>"|NA
00:21:09|00:21:14|"last night<font color=""#E5E5E5""> my wife</font><font color=""#CCCCCC""> is a very beautiful</font>"|NA
00:21:11|00:21:15|"<font color=""#E5E5E5"">woman and she's been hit on</font><font color=""#CCCCCC""> a lot in her</font>"|NA
00:21:14|00:21:17|"<font color=""#CCCCCC"">life as a doctor</font><font color=""#E5E5E5""> she has hit on a lot</font>"|NA
00:21:15|00:21:19|"<font color=""#E5E5E5"">red she experienced</font><font color=""#CCCCCC""> this stuff I'm sure</font>"|NA
00:21:17|00:21:20|"male doctors don't where patients<font color=""#E5E5E5""> will</font>"|NA
00:21:19|00:21:22|"hit on her on a pretty regular<font color=""#E5E5E5""> basis</font>"|NA
00:21:20|00:21:23|"<font color=""#CCCCCC"">like there</font><font color=""#E5E5E5""> was the example</font><font color=""#CCCCCC""> that</font><font color=""#E5E5E5""> she gave</font>"|NA
00:21:22|00:21:25|"<font color=""#E5E5E5"">is she was working at the Veterans</font>"|NA
00:21:23|00:21:27|"Administration<font color=""#CCCCCC""> and one guy</font><font color=""#E5E5E5""> said to her</font>"|NA
00:21:25|00:21:28|"<font color=""#E5E5E5"">this is</font><font color=""#CCCCCC""> like</font><font color=""#E5E5E5""> an older guy probably 60</font>"|NA
00:21:27|00:21:30|"<font color=""#CCCCCC"">years old said to her something like</font>"|NA
00:21:28|00:21:33|"<font color=""#E5E5E5"">your eyes are so blue</font><font color=""#CCCCCC""> and so deep</font>"|NA
00:21:30|00:21:35|"they're like the ocean<font color=""#E5E5E5""> and she was like</font>"|NA
00:21:33|00:21:36|"should<font color=""#E5E5E5""> I been insulted</font><font color=""#CCCCCC""> by that or should</font>"|NA
00:21:35|00:21:38|"<font color=""#E5E5E5"">have been sort of complimented</font><font color=""#CCCCCC""> by that I</font>"|NA
00:21:36|00:21:40|"chose to<font color=""#CCCCCC""> be sort of complimented by it</font>"|NA
00:21:38|00:21:42|"but<font color=""#E5E5E5""> I could see being insulted</font><font color=""#CCCCCC""> by it</font><font color=""#E5E5E5""> and</font>"|NA
00:21:40|00:21:44|"that's<font color=""#E5E5E5""> sort of right right the problem</font>"|NA
00:21:42|00:21:45|"<font color=""#CCCCCC"">with a lot of</font><font color=""#E5E5E5""> this sort of</font><font color=""#CCCCCC""> stuff is it's</font>"|NA
00:21:44|00:21:47|"<font color=""#CCCCCC"">I'd know it when I see it now I think</font>"|NA
00:21:45|00:21:48|"<font color=""#CCCCCC"">there</font><font color=""#E5E5E5""> are some obvious hard lines that</font>"|NA
00:21:47|00:21:49|"are<font color=""#E5E5E5""> pretty clear and this way I'm very</font>"|NA
00:21:48|00:21:50|"<font color=""#CCCCCC"">frustrated with</font><font color=""#E5E5E5""> these actresses who are</font>"|NA
00:21:49|00:21:53|"<font color=""#E5E5E5"">now big stars and who are leaving</font>"|NA
00:21:50|00:21:54|"predators in positions of power<font color=""#E5E5E5""> by not</font>"|NA
00:21:53|00:21:56|"naming<font color=""#CCCCCC""> names there is no</font><font color=""#E5E5E5""> statute of</font>"|NA
00:21:54|00:21:58|"<font color=""#E5E5E5"">limitations</font><font color=""#CCCCCC""> to</font><font color=""#E5E5E5""> child molestation</font><font color=""#CCCCCC""> okay</font>"|NA
00:21:56|00:22:01|"but the but<font color=""#E5E5E5""> the fact that that</font><font color=""#CCCCCC""> is not</font>"|NA
00:21:58|00:22:02|"what's<font color=""#CCCCCC""> happening is a problem</font><font color=""#E5E5E5""> and again</font>"|NA
00:22:01|00:22:03|"<font color=""#E5E5E5"">I think that we're all on the</font><font color=""#CCCCCC""> same</font><font color=""#E5E5E5""> side</font>"|NA
00:22:02|00:22:05|"<font color=""#E5E5E5"">I think the one we are vague about these</font>"|NA
00:22:03|00:22:06|"things it<font color=""#CCCCCC""> actually creates false</font>"|NA
00:22:05|00:22:07|"divisions<font color=""#E5E5E5""> that don't exist I</font><font color=""#CCCCCC""> think all</font>"|NA
00:22:06|00:22:10|"good-hearted people<font color=""#E5E5E5""> want to see men who</font>"|NA
00:22:07|00:22:12|"sexually<font color=""#E5E5E5""> harassed called out I think</font>"|NA
00:22:10|00:22:13|"we need hard standards of<font color=""#E5E5E5""> what sexual</font>"|NA
00:22:12|00:22:15|harassment constitutes what sexual|NA
00:22:13|00:22:17|assault constitutes and it can't just be|NA
00:22:15|00:22:19|"<font color=""#E5E5E5"">that</font><font color=""#CCCCCC""> something bothered me 10</font><font color=""#E5E5E5""> years ago</font>"|NA
00:22:17|00:22:21|"<font color=""#CCCCCC"">I said nothing</font><font color=""#E5E5E5""> about it I come out today</font>"|NA
00:22:19|00:22:23|"I give a vague<font color=""#CCCCCC""> reference to</font><font color=""#E5E5E5""> being</font>"|NA
00:22:21|00:22:24|"sexually harassed at<font color=""#CCCCCC""> work and then we're</font>"|NA
00:22:23|00:22:27|"all supposed to<font color=""#E5E5E5""> just say well that</font>"|NA
00:22:24|00:22:30|"society yes<font color=""#E5E5E5""> men should</font><font color=""#CCCCCC""> be careful</font><font color=""#E5E5E5""> yes</font>"|NA
00:22:27|00:22:32|"<font color=""#E5E5E5"">men should know as I say hold by my</font>"|NA
00:22:30|00:22:33|standard I like my standard the best but|NA
00:22:32|00:22:35|"since<font color=""#CCCCCC""> as a society we have</font><font color=""#E5E5E5""> not decided</font>"|NA
00:22:33|00:22:37|"<font color=""#E5E5E5"">to abide</font><font color=""#CCCCCC""> by my standard apparently since</font>"|NA
00:22:35|00:22:40|"we've decided<font color=""#E5E5E5""> it's prudish to abide by</font>"|NA
00:22:37|00:22:41|Mike Pence's standard then I don't know|NA
00:22:40|00:22:43|"what standard we<font color=""#E5E5E5""> are supposed to abide</font>"|NA
00:22:41|00:22:45|"by<font color=""#E5E5E5""> and I would like for</font><font color=""#CCCCCC""> all this is not</font>"|NA
00:22:43|00:22:47|"a<font color=""#E5E5E5""> critique</font><font color=""#CCCCCC""> this is all of us coming</font>"|NA
00:22:45|00:22:49|"<font color=""#E5E5E5"">together and creating a formal societal</font>"|NA
00:22:47|00:22:50|"standard where we<font color=""#E5E5E5""> know what's good and</font>"|NA
00:22:49|00:22:51|"what's bad so that<font color=""#CCCCCC""> we can target</font><font color=""#E5E5E5""> the bad</font>"|NA
00:22:50|00:22:52|"guys I don't<font color=""#E5E5E5""> see why that's too much to</font>"|NA
00:22:51|00:22:54|ask|NA
00:22:52|00:22:55|"<font color=""#E5E5E5"">that's not anti the me to campaign that</font>"|NA
00:22:54|00:22:58|"is saying when you say me<font color=""#E5E5E5""> too</font><font color=""#CCCCCC""> how about</font>"|NA
00:22:55|00:22:59|"<font color=""#CCCCCC"">you say who did</font><font color=""#E5E5E5""> it and what it was so</font>"|NA
00:22:58|00:23:00|"that<font color=""#E5E5E5""> we can determine whether it was</font>"|NA
00:22:59|00:23:01|"<font color=""#E5E5E5"">something bad</font><font color=""#CCCCCC""> enough that</font><font color=""#E5E5E5""> the person</font>"|NA
00:23:00|00:23:02|should lose their job lose their career|NA
00:23:01|00:23:05|"<font color=""#CCCCCC"">to lose their livelihood and</font><font color=""#E5E5E5""> go to jail</font>"|NA
00:23:02|00:23:06|"<font color=""#CCCCCC"">is that unreasonable and if we're going</font>"|NA
00:23:05|00:23:07|"<font color=""#CCCCCC"">to accuse people of crimes maybe</font><font color=""#E5E5E5""> we</font>"|NA
00:23:06|00:23:09|"should accuse people of crimes<font color=""#CCCCCC""> okay so</font>"|NA
00:23:07|00:23:10|"before<font color=""#E5E5E5""> I go any further along these</font>"|NA
00:23:09|00:23:12|"lines<font color=""#E5E5E5""> house want to talk</font><font color=""#CCCCCC""> about some</font>"|NA
00:23:10|00:23:14|"stuff<font color=""#E5E5E5""> that President Trump</font><font color=""#CCCCCC""> said</font><font color=""#E5E5E5""> first I</font>"|NA
00:23:12|00:23:17|"want to<font color=""#E5E5E5""> say thank you to</font><font color=""#CCCCCC""> our sponsors</font>"|NA
00:23:14|00:23:18|"<font color=""#CCCCCC"">over at blankest so you don't have any</font>"|NA
00:23:17|00:23:19|"time today<font color=""#CCCCCC""> you know any</font><font color=""#E5E5E5""> time you're</font>"|NA
00:23:18|00:23:21|"gonna<font color=""#E5E5E5""> be in the</font><font color=""#CCCCCC""> car for 15</font><font color=""#E5E5E5""> minutes today</font>"|NA
00:23:19|00:23:23|"<font color=""#E5E5E5"">you love to read it</font><font color=""#CCCCCC""> you</font><font color=""#E5E5E5""> love to gain</font>"|NA
00:23:21|00:23:25|"information<font color=""#E5E5E5""> and my podcast is already</font>"|NA
